YEAR,STATE,Coal,Geothermal,Hydroelectric Conventional,Natural Gas,Nuclear,Other,Other Biomass,Other Gases,Petroleum,Pumped Storage,Solar Thermal and Photovoltaic,Wind,Wood and Wood Derived Fuels,Unnamed: 15,Total
1997.0,NJ,8898206.0,0.0,18371.0,16987930.0,13908074.0,0.0,1173176.0,131982.0,768045.0,-129523.0,0.0,0.0,0.0,0.0,41756261.0
1997.0,NM,27078660.0,0.0,258810.0,4095677.0,0.0,0.0,6212.0,0.0,22998.0,0.0,0.0,0.0,0.0,0.0,31462357.0
1997.0,NV,15250606.0,1596001.0,2586974.0,7557814.0,0.0,8182.0,0.0,0.0,31945.0,0.0,0.0,0.0,0.0,0.0,27031522.0
1997.0,NY,24058794.0,0.0,30617995.0,46280916.0,29569618.0,0.0,2107261.0,107411.0,8588376.0,-1093153.0,0.0,0.0,594430.0,0.0,140831648.0
1997.0,OH,125435419.0,0.0,507368.0,468934.0,15330830.0,0.0,94.0,189767.0,293908.0,0.0,0.0,0.0,584928.0,0.0,142811248.0
1997.0,OK,36032829.0,0.0,2921206.0,13682329.0,0.0,0.0,1827.0,66790.0,26792.0,-97108.0,0.0,0.0,229312.0,0.0,52863977.0
1997.0,OR,1519667.0,0.0,46703700.0,3597469.0,0.0,0.0,90571.0,0.0,13377.0,0.0,0.0,0.0,488070.0,0.0,52412854.0
1997.0,PA,115504502.0,0.0,2249115.0,2654904.0,67654588.0,28955.0,1793284.0,756189.0,2705109.0,-631044.0,0.0,0.0,747596.0,0.0,193463198.0
1997.0,RI,0.0,0.0,7509.0,7508404.0,0.0,0.0,104590.0,0.0,89050.0,0.0,0.0,0.0,0.0,0.0,7709553.0
1997.0,SC,31574374.0,0.0,2958153.0,290711.0,44915514.0,5045.0,67500.0,1141.0,364005.0,-855044.0,0.0,0.0,1506659.0,0.0,80828058.0
1997.0,SD,3314068.0,0.0,9012260.0,116637.0,0.0,0.0,0.0,0.0,6536.0,0.0,0.0,0.0,0.0,0.0,12449501.0
1997.0,TN,60517697.0,0.0,11037998.0,356587.0,24647994.0,115440.0,60910.0,17555.0,197610.0,-672094.0,0.0,0.0,534376.0,0.0,96814073.0
1997.0,TX,138491102.0,0.0,1790750.0,151504768.0,37357647.0,404237.0,88899.0,3705248.0,1523836.0,0.0,212.0,81054.0,1371757.0,0.0,336319510.0
1997.0,UT,32544003.0,168518.0,1344161.0,327566.0,0.0,0.0,0.0,281017.0,46947.0,0.0,0.0,0.0,0.0,0.0,34712212.0
1997.0,VA,34159931.0,0.0,1020276.0,1880049.0,27084059.0,0.0,1055393.0,66.0,2770044.0,-863791.0,0.0,0.0,1409307.0,0.0,68515334.0
1997.0,VT,0.0,0.0,1067442.0,93.0,4266866.0,0.0,0.0,0.0,11206.0,0.0,0.0,0.0,334931.0,0.0,5680538.0
1997.0,WA,6990519.0,0.0,104170551.0,2961661.0,6244135.0,0.0,222483.0,290495.0,228589.0,0.0,0.0,0.0,1017734.0,0.0,122126167.0
1997.0,WI,41976485.0,0.0,2483293.0,1424354.0,3915871.0,0.0,334682.0,0.0,410749.0,0.0,0.0,0.0,868574.0,0.0,51414008.0
1997.0,WV,89845529.0,0.0,1138769.0,216746.0,0.0,231.0,0.0,138004.0,189598.0,0.0,0.0,0.0,0.0,0.0,91528877.0
1997.0,WY,39499793.0,0.0,1380713.0,385562.0,0.0,72889.0,0.0,7124.0,63481.0,0.0,0.0,0.0,0.0,0.0,41409562.0
1998.0,AK,524613.0,0.0,1113332.0,3352895.0,0.0,0.0,0.0,0.0,836467.0,0.0,0.0,0.0,1538.0,0.0,5828845.0
1998.0,AL,71940036.0,0.0,10564857.0,3751698.0,28662513.0,1227.0,7958.0,268002.0,453674.0,0.0,0.0,0.0,4212160.0,0.0,119862125.0
1998.0,AR,23180204.0,0.0,3116743.0,4507079.0,13097252.0,0.0,7787.0,185.0,165349.0,0.0,0.0,0.0,1590702.0,0.0,45665301.0
1998.0,AZ,36563427.0,0.0,10970189.0,3928204.0,30301045.0,0.0,0.0,0.0,63216.0,268991.0,0.0,0.0,0.0,0.0,82095072.0
1998.0,CA,2159070.0,12839684.0,49548200.0,75131992.0,34594206.0,20225.0,2399711.0,3076556.0,2213072.0,1208801.0,502339.0,2757869.0,3148981.0,0.0,189600706.0
1998.0,CO,33357849.0,0.0,1461961.0,3936314.0,0.0,0.0,30719.0,0.0,49190.0,45530.0,0.0,0.0,0.0,0.0,38881563.0
1998.0,CT,3016247.0,0.0,448285.0,2257468.0,3243003.0,0.0,2061079.0,239.0,8665082.0,89.0,0.0,0.0,0.0,0.0,19691492.0
1998.0,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243975.0,0.0,0.0,0.0,0.0,0.0,243975.0
1998.0,DE,3906177.0,0.0,0.0,1276972.0,0.0,4161.0,0.0,187641.0,1523634.0,0.0,0.0,0.0,0.0,0.0,6898585.0
1998.0,FL,70279444.0,0.0,198505.0,38923191.0,31115419.0,2043149.0,3393368.0,80305.0,41521651.0,0.0,0.0,0.0,2073964.0,0.0,189628996.0
1998.0,GA,70878052.0,0.0,5234521.0,3293140.0,31380401.0,6681.0,54348.0,0.0,1571191.0,-172698.0,0.0,0.0,3078070.0,0.0,115323706.0
1998.0,HI,1434868.0,237083.0,121273.0,0.0,0.0,0.0,504066.0,60443.0,7851068.0,0.0,0.0,19281.0,0.0,0.0,10228082.0
1998.0,IA,32999971.0,0.0,912915.0,560892.0,3767513.0,0.0,89877.0,0.0,116543.0,0.0,0.0,89.0,989.0,0.0,38448789.0
1998.0,ID,48120.0,0.0,12935550.0,337152.0,0.0,83514.0,50.0,0.0,625.0,0.0,0.0,0.0,503662.0,0.0,13908673.0
1998.0,IL,75355161.0,0.0,137713.0,5524342.0,55595668.0,19310.0,625894.0,342824.0,862421.0,0.0,0.0,0.0,1229.0,0.0,138464562.0
1998.0,IN,111818095.0,0.0,478668.0,2077154.0,0.0,0.0,124111.0,1896396.0,1077101.0,0.0,0.0,0.0,0.0,0.0,117471525.0
1998.0,KS,28023687.0,0.0,11425.0,3016797.0,10410718.0,0.0,0.0,0.0,122601.0,0.0,0.0,0.0,0.0,0.0,41585228.0
1998.0,KY,86838802.0,0.0,3116018.0,497608.0,0.0,0.0,0.0,0.0,464948.0,0.0,0.0,0.0,15652.0,0.0,90933028.0
1998.0,LA,20781530.0,0.0,1062824.0,44975196.0,16427501.0,318093.0,153407.0,918066.0,2293520.0,0.0,0.0,0.0,2718474.0,0.0,89648611.0
1998.0,MA,11199758.0,0.0,1029741.0,11621828.0,5698414.0,0.0,1937066.0,0.0,14534366.0,-455585.0,0.0,0.0,118028.0,0.0,45683616.0
1998.0,MD,29294727.0,0.0,1739737.0,1990596.0,13330598.0,0.0,605046.0,82316.0,3454350.0,0.0,0.0,0.0,155647.0,0.0,50653017.0
1998.0,ME,588362.0,0.0,3715966.0,3369.0,0.0,0.0,798697.0,4943.0,3145163.0,0.0,0.0,0.0,2746817.0,0.0,11003317.0
1998.0,MI,70472657.0,0.0,1397118.0,13085180.0,12494153.0,19628.0,1002090.0,5294.0,1171661.0,-930349.0,0.0,0.0,1759962.0,0.0,100477394.0
1998.0,MN,31806877.0,0.0,954643.0,1596032.0,11644106.0,0.0,770110.0,0.0,667271.0,0.0,0.0,146852.0,432014.0,0.0,48017905.0
1998.0,MO,62726176.0,0.0,2346585.0,1264810.0,8516773.0,0.0,88884.0,0.0,321821.0,-77703.0,0.0,0.0,0.0,0.0,75187346.0
1998.0,MS,11779543.0,0.0,0.0,6576972.0,9190528.0,0.0,685.0,0.0,5425222.0,0.0,0.0,0.0,1436106.0,0.0,34409056.0
1998.0,MT,16784786.0,0.0,11117940.0,55776.0,0.0,0.0,0.0,31136.0,426731.0,0.0,0.0,0.0,44149.0,0.0,28460518.0
1998.0,NC,72949463.0,0.0,5738207.0,1284357.0,38778211.0,249356.0,88422.0,0.0,691314.0,65672.0,0.0,0.0,1533822.0,0.0,121378824.0
1998.0,ND,28256860.0,0.0,2295948.0,729.0,0.0,0.0,1524.0,52366.0,64524.0,0.0,0.0,0.0,0.0,0.0,30671951.0
1998.0,NE,18380471.0,0.0,1682834.0,414483.0,8258803.0,0.0,17593.0,0.0,42607.0,0.0,0.0,0.0,0.0,0.0,28796791.0
1998.0,NH,3513065.0,0.0,1596748.0,23309.0,8387023.0,0.0,233805.0,0.0,1453854.0,0.0,0.0,0.0,881049.0,0.0,16088853.0
1998.0,NJ,7645226.0,0.0,20670.0,16480826.0,27132139.0,25187.0,1310817.0,659128.0,729873.0,-146233.0,0.0,0.0,0.0,0.0,53857633.0
1998.0,NM,27537426.0,0.0,236412.0,4513549.0,0.0,0.0,9206.0,0.0,27476.0,0.0,0.0,0.0,0.0,0.0,32324069.0
1998.0,NV,17161341.0,1537094.0,3166325.0,8690829.0,0.0,6399.0,0.0,0.0,51532.0,0.0,0.0,0.0,0.0,0.0,30613520.0
1998.0,NY,25264780.0,0.0,29315778.0,42471599.0,31313708.0,0.0,2180546.0,88313.0,14900782.0,-1157681.0,0.0,0.0,485423.0,0.0,144863248.0
1998.0,OH,129223181.0,0.0,406427.0,677578.0,16475732.0,0.0,241.0,185762.0,370838.0,0.0,0.0,0.0,600298.0,0.0,147940057.0
1998.0,OK,34224030.0,0.0,3508748.0,18301418.0,0.0,0.0,1980.0,49819.0,13892.0,-88735.0,0.0,0.0,218091.0,0.0,56229243.0
1998.0,OR,3374622.0,0.0,39902167.0,7250065.0,0.0,0.0,92626.0,0.0,33632.0,0.0,0.0,19523.0,475849.0,0.0,51148484.0
1998.0,PA,116387155.0,0.0,2381352.0,3890017.0,61149224.0,40772.0,1893649.0,630761.0,4506729.0,-459733.0,0.0,0.0,771592.0,0.0,191191518.0
1998.0,RI,0.0,0.0,8676.0,7476374.0,0.0,0.0,111155.0,0.0,78306.0,0.0,0.0,0.0,0.0,0.0,7674511.0
1998.0,SC,32969699.0,0.0,3569417.0,877465.0,48759447.0,4446.0,62332.0,92.0,451663.0,-989870.0,0.0,0.0,1541870.0,0.0,87246561.0
1998.0,SD,3094113.0,0.0,5757600.0,210726.0,0.0,0.0,0.0,0.0,26551.0,0.0,0.0,0.0,0.0,0.0,9088990.0
1998.0,TN,56832939.0,0.0,10806028.0,857863.0,28387543.0,96856.0,52293.0,15845.0,706174.0,-622336.0,0.0,0.0,595252.0,0.0,97728457.0
1998.0,TX,135426025.0,0.0,1424821.0,172143924.0,38685129.0,553334.0,94345.0,4077715.0,1580092.0,0.0,134.0,80036.0,1254609.0,0.0,355320164.0
1998.0,UT,33587674.0,160057.0,1314711.0,528257.0,0.0,0.0,0.0,284783.0,34948.0,0.0,0.0,0.0,0.0,0.0,35910430.0
1998.0,VA,34875765.0,0.0,1283295.0,4236745.0,27234399.0,0.0,1061374.0,58.0,2926054.0,-955440.0,0.0,0.0,1537189.0,0.0,72199439.0
1998.0,VT,0.0,0.0,1194049.0,827.0,3357696.0,0.0,0.0,0.0,42295.0,0.0,0.0,0.0,351430.0,0.0,4946297.0
1998.0,WA,9312205.0,0.0,79814652.0,4346349.0,6916065.0,1541.0,211461.0,348881.0,87043.0,0.0,0.0,0.0,1120311.0,0.0,102158508.0
1998.0,WI,41023993.0,0.0,1747424.0,2484275.0,9397174.0,0.0,369618.0,0.0,491495.0,0.0,0.0,0.0,933452.0,0.0,56447431.0
1998.0,WV,91213355.0,0.0,1086344.0,184473.0,0.0,215.0,0.0,136854.0,200945.0,0.0,0.0,0.0,0.0,0.0,92822186.0
1998.0,WY,43504063.0,0.0,1342322.0,368414.0,0.0,77316.0,0.0,7505.0,45631.0,0.0,0.0,2045.0,0.0,0.0,45347296.0
1999.0,AK,523369.0,0.0,816608.0,3588075.0,0.0,0.0,0.0,0.0,874256.0,0.0,0.0,0.0,0.0,0.0,5802308.0
1999.0,AL,73754727.0,0.0,7759602.0,3348545.0,30892394.0,827.0,14330.0,288151.0,316313.0,0.0,0.0,0.0,4282619.0,0.0,120657508.0
1999.0,AR,24668807.0,0.0,2694334.0,4542596.0,12919550.0,2781.0,5227.0,147.0,159965.0,0.0,0.0,0.0,1560532.0,0.0,46553939.0
1999.0,AZ,38305165.0,0.0,9758817.0,5034445.0,30415572.0,0.0,4784.0,0.0,50355.0,324035.0,0.0,0.0,0.0,0.0,83893173.0
1999.0,CA,2296082.0,13045715.0,40736667.0,85098862.0,33371857.0,23427.0,2382646.0,2417613.0,2137916.0,-386214.0,494996.0,3229953.0,3469703.0,0.0,188319223.0
1999.0,CO,32877064.0,0.0,1562485.0,4967383.0,0.0,0.0,31772.0,0.0,46235.0,36349.0,0.0,0.0,0.0,0.0,39521288.0
1999.0,CT,1486067.0,0.0,421962.0,3601593.0,12675262.0,0.0,2105977.0,34831.0,8268315.0,2891.0,0.0,0.0,0.0,0.0,28596898.0
1999.0,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230003.0,0.0,0.0,0.0,0.0,0.0,230003.0
1999.0,DE,2834711.0,0.0,0.0,2242791.0,0.0,0.0,0.0,169685.0,1604551.0,0.0,0.0,0.0,0.0,0.0,6851738.0
1999.0,FL,67629927.0,0.0,140175.0,43166956.0,31526285.0,2038076.0,3535397.0,26619.0,37130630.0,0.0,0.0,0.0,2069361.0,0.0,187263426.0
1999.0,GA,75144659.0,0.0,2751174.0,3228769.0,31478122.0,9069.0,47112.0,0.0,1562467.0,-48086.0,0.0,0.0,3165459.0,0.0,117338745.0
1999.0,HI,1440245.0,210857.0,114902.0,0.0,0.0,0.0,576595.0,49511.0,7995322.0,0.0,0.0,16494.0,0.0,0.0,10403926.0
1999.0,IA,33154236.0,0.0,945622.0,507375.0,3640258.0,0.0,90577.0,0.0,136453.0,0.0,0.0,326354.0,606.0,0.0,38801481.0
1999.0,ID,51887.0,0.0,13499151.0,331610.0,0.0,81071.0,0.0,0.0,244.0,0.0,0.0,0.0,472685.0,0.0,14436648.0
1999.0,IL,75089527.0,0.0,142094.0,4996528.0,81743889.0,20883.0,695584.0,321263.0,400486.0,0.0,0.0,0.0,266.0,0.0,163410520.0
1999.0,IN,115209205.0,0.0,406974.0,2109121.0,0.0,23876.0,125978.0,2968890.0,920457.0,0.0,0.0,0.0,0.0,0.0,121764501.0
1999.0,KS,29649100.0,0.0,12367.0,2940799.0,9156619.0,0.0,0.0,0.0,311345.0,0.0,0.0,0.0,0.0,0.0,42070230.0
1999.0,KY,89522933.0,0.0,2556572.0,462510.0,0.0,0.0,0.0,0.0,127484.0,0.0,0.0,0.0,12409.0,0.0,92681908.0
1999.0,LA,21182104.0,0.0,801826.0,47998719.0,13111604.0,403454.0,125718.0,1651269.0,1932461.0,0.0,0.0,0.0,2734598.0,0.0,89941753.0
1999.0,MA,11169847.0,0.0,974568.0,11104399.0,4518426.0,0.0,1938120.0,0.0,11241950.0,-469367.0,0.0,0.0,97449.0,0.0,40575392.0
1999.0,MD,29687655.0,0.0,1424197.0,2125193.0,13312335.0,0.0,614474.0,59891.0,4290788.0,0.0,0.0,0.0,171088.0,0.0,51685621.0
1999.0,ME,494407.0,0.0,3755956.0,80735.0,0.0,0.0,527760.0,4517.0,4711421.0,0.0,0.0,0.0,3099133.0,0.0,12673929.0
1999.0,MI,70404994.0,0.0,1458333.0,13513755.0,14590711.0,17.0,979381.0,153.0,1484354.0,-932474.0,0.0,0.0,1740491.0,0.0,103239715.0
1999.0,MN,30188125.0,0.0,1178933.0,1427272.0,13315562.0,0.0,730621.0,0.0,700147.0,0.0,0.0,485692.0,493027.0,0.0,48519379.0
1999.0,MO,61507298.0,0.0,1853065.0,1626808.0,8586646.0,0.0,61467.0,0.0,293172.0,-112746.0,0.0,0.0,0.0,0.0,73815710.0
1999.0,MS,13042293.0,0.0,0.0,8792443.0,8428216.0,0.0,0.0,0.0,3145053.0,0.0,0.0,0.0,1436967.0,0.0,34844972.0
1999.0,MT,16993155.0,0.0,13822062.0,36606.0,0.0,0.0,0.0,30606.0,486959.0,0.0,0.0,0.0,49946.0,0.0,31419334.0
1999.0,NC,72255506.0,0.0,3684186.0,1166663.0,37523504.0,252784.0,92654.0,0.0,662070.0,175397.0,0.0,0.0,1544851.0,0.0,117357615.0
1999.0,ND,28693034.0,0.0,2609159.0,1604.0,0.0,0.0,5564.0,53121.0,54921.0,0.0,0.0,0.0,0.0,0.0,31417403.0
1999.0,NE,17837176.0,0.0,1719030.0,362628.0,10091092.0,0.0,16202.0,0.0,29623.0,0.0,0.0,0.0,0.0,0.0,30055751.0
1999.0,NH,3328263.0,0.0,1411282.0,74455.0,8676237.0,0.0,240767.0,0.0,1572013.0,0.0,0.0,0.0,886230.0,0.0,16189247.0
1999.0,NJ,8064392.0,0.0,17303.0,17099236.0,28970893.0,27640.0,1365251.0,611649.0,792470.0,-145413.0,0.0,0.0,0.0,0.0,56803421.0
1999.0,NM,28067704.0,0.0,242710.0,4156548.0,0.0,0.0,11013.0,0.0,43881.0,0.0,0.0,0.0,0.0,0.0,32521856.0
1999.0,NV,16907530.0,1414912.0,2827671.0,9346541.0,0.0,0.0,0.0,0.0,35477.0,0.0,0.0,0.0,0.0,0.0,30532131.0
1999.0,NY,23365942.0,0.0,24752318.0,45999188.0,37018540.0,0.0,2257728.0,111954.0,13304192.0,-1109075.0,0.0,0.0,580079.0,0.0,146280866.0
1999.0,OH,123320141.0,0.0,423031.0,886446.0,16422010.0,0.0,0.0,156424.0,483998.0,0.0,0.0,0.0,638381.0,0.0,142330431.0
1999.0,OK,33710011.0,0.0,3175399.0,17852306.0,0.0,0.0,1603.0,55265.0,16625.0,-106374.0,0.0,0.0,160524.0,0.0,54865359.0
1999.0,OR,3722644.0,0.0,45639050.0,6880440.0,0.0,0.0,92410.0,0.0,8029.0,0.0,0.0,84792.0,420982.0,0.0,56848347.0
1999.0,PA,111214374.0,0.0,1946598.0,3802013.0,71127449.0,57657.0,2038376.0,575293.0,3496238.0,-449612.0,0.0,0.0,719659.0,0.0,194528045.0
1999.0,RI,0.0,0.0,6050.0,6184600.0,0.0,0.0,114192.0,0.0,72039.0,0.0,0.0,0.0,0.0,0.0,6376881.0
1999.0,SC,35804943.0,0.0,1687351.0,1046550.0,50813559.0,0.0,60577.0,54609.0,386565.0,-996777.0,0.0,0.0,1376131.0,0.0,90233508.0
1999.0,SD,3674400.0,0.0,6677303.0,181205.0,0.0,0.0,0.0,0.0,24119.0,0.0,0.0,0.0,0.0,0.0,10557027.0
1999.0,TN,56878038.0,0.0,7801957.0,693206.0,27227225.0,112832.0,38748.0,14451.0,515575.0,-651676.0,0.0,0.0,689781.0,0.0,93320137.0
1999.0,TX,140864899.0,0.0,1120206.0,172060773.0,36759899.0,895076.0,74465.0,3971925.0,1750919.0,0.0,86.0,319960.0,1126536.0,0.0,358944744.0
1999.0,UT,34533781.0,155530.0,1255142.0,610057.0,0.0,0.0,8169.0,191285.0,30664.0,0.0,0.0,0.0,0.0,0.0,36784628.0
1999.0,VA,35444523.0,0.0,681687.0,4639481.0,28300643.0,0.0,1073438.0,0.0,3362738.0,-1227757.0,0.0,0.0,1622858.0,0.0,73897611.0
1999.0,VT,0.0,0.0,1195696.0,18291.0,4059107.0,0.0,0.0,0.0,24978.0,0.0,0.0,13604.0,391917.0,0.0,5703593.0
1999.0,WA,8692479.0,0.0,96989382.0,3707237.0,6085893.0,44.0,206823.0,221354.0,51495.0,0.0,0.0,0.0,1129311.0,0.0,117084018.0
1999.0,WI,41131554.0,0.0,1984594.0,2208680.0,11494764.0,0.0,280684.0,0.0,541422.0,0.0,0.0,0.0,897156.0,0.0,58538854.0
1999.0,WV,93329226.0,0.0,930255.0,164472.0,0.0,195.0,0.0,75458.0,192990.0,0.0,0.0,0.0,0.0,0.0,94692596.0
1999.0,WY,41939072.0,0.0,1170225.0,379624.0,0.0,74065.0,0.0,9656.0,48699.0,0.0,0.0,11150.0,0.0,0.0,43632491.0
2000.0,AK,538673.0,0.0,1001819.0,3975832.0,0.0,0.0,0.0,0.0,640201.0,0.0,0.0,0.0,0.0,0.0,6156525.0
2000.0,AL,77517714.0,0.0,5817631.0,5028211.0,31368563.0,758.0,29012.0,230143.0,366155.0,0.0,0.0,0.0,4047153.0,0.0,124405340.0
2000.0,AR,24167699.0,0.0,2370483.0,3862509.0,11651772.0,7539.0,7455.0,0.0,221728.0,0.0,0.0,0.0,1586581.0,0.0,43875766.0
2000.0,AZ,40993129.0,0.0,8354216.0,8734799.0,30380571.0,0.0,4583.0,0.0,190323.0,288956.0,0.0,0.0,0.0,0.0,88946577.0
2000.0,CA,2363607.0,12308471.0,38333786.0,103218973.0,35175505.0,22040.0,2610332.0,2687177.0,2839794.0,937940.0,493334.0,3518023.0,3573501.0,0.0,208082483.0
2000.0,CO,35381219.0,0.0,1454415.0,7157438.0,0.0,0.0,17914.0,0.0,109385.0,45175.0,0.0,0.0,0.0,0.0,44165546.0
2000.0,CT,3186096.0,0.0,526312.0,4062029.0,16365334.0,0.0,2153135.0,0.0,6679032.0,-4368.0,0.0,0.0,0.0,0.0,32967570.0
2000.0,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144374.0,0.0,0.0,0.0,0.0,0.0,144374.0
2000.0,DE,4112296.0,0.0,0.0,840508.0,0.0,0.0,18838.0,166769.0,849040.0,0.0,0.0,0.0,0.0,0.0,5987451.0
2000.0,FL,72741829.0,0.0,86769.0,43202867.0,32291345.0,2036183.0,3631313.0,23471.0,35743030.0,0.0,0.0,0.0,2059033.0,0.0,191815840.0
2000.0,GA,80100450.0,0.0,2480797.0,4251077.0,32472935.0,1530.0,89340.0,0.0,1620653.0,-154828.0,0.0,0.0,3015459.0,0.0,123877413.0
2000.0,HI,1578585.0,262053.0,103458.0,0.0,0.0,0.0,538349.0,42173.0,8051782.0,0.0,0.0,17003.0,0.0,0.0,10593403.0
2000.0,IA,35067093.0,0.0,904010.0,433764.0,4452884.0,0.0,88562.0,0.0,101877.0,0.0,0.0,493820.0,0.0,0.0,41542010.0
2000.0,ID,70675.0,0.0,10966695.0,299053.0,0.0,83813.0,0.0,0.0,6948.0,0.0,0.0,0.0,483258.0,0.0,11910442.0
2000.0,IL,82322832.0,0.0,143828.0,4665563.0,89438049.0,0.0,908391.0,384398.0,633020.0,0.0,0.0,0.0,0.0,0.0,178496081.0
2000.0,IN,121477884.0,0.0,588276.0,2054616.0,0.0,0.0,129882.0,2599337.0,969521.0,0.0,0.0,0.0,0.0,0.0,127819516.0
2000.0,KS,32507051.0,0.0,15332.0,2811316.0,9060834.0,0.0,0.0,0.0,421372.0,0.0,0.0,0.0,0.0,0.0,44815905.0
2000.0,KY,90063054.0,0.0,2324568.0,461365.0,0.0,0.0,0.0,110.0,144693.0,0.0,0.0,0.0,12293.0,0.0,93006083.0
2000.0,LA,23488864.0,0.0,532290.0,46129243.0,15795739.0,452055.0,94883.0,1598632.0,2076360.0,0.0,0.0,0.0,2697569.0,0.0,92865635.0
2000.0,MA,11154272.0,0.0,1065159.0,10707072.0,5512255.0,0.0,2074711.0,0.0,8762669.0,-700364.0,0.0,0.0,122107.0,0.0,38697881.0
2000.0,MD,29451065.0,0.0,1732619.0,2852876.0,13827243.0,0.0,638830.0,74572.0,2388595.0,0.0,0.0,0.0,179580.0,0.0,51145380.0
2000.0,ME,649748.0,0.0,3590815.0,3044440.0,0.0,143747.0,580870.0,0.0,2797329.0,0.0,0.0,0.0,3240998.0,0.0,14047947.0
2000.0,MI,68266999.0,0.0,1427679.0,12607264.0,18882432.0,61.0,1098785.0,0.0,1189263.0,-1053698.0,0.0,0.0,1790809.0,0.0,104209594.0
2000.0,MN,33748088.0,0.0,931383.0,1265021.0,12959976.0,0.0,797222.0,0.0,474777.0,0.0,0.0,724524.0,522348.0,0.0,51423339.0
2000.0,MO,62903557.0,0.0,599920.0,2955141.0,9991845.0,0.0,82853.0,0.0,252718.0,-192095.0,0.0,0.0,0.0,0.0,76593939.0
2000.0,MS,13877065.0,0.0,0.0,8381109.0,10694555.0,0.0,218.0,0.0,2981530.0,0.0,0.0,0.0,1680086.0,0.0,37614563.0
2000.0,MT,16200839.0,0.0,9623257.0,26607.0,0.0,0.0,0.0,34311.0,519891.0,0.0,0.0,0.0,46923.0,0.0,26451828.0
2000.0,NC,75945463.0,0.0,3137816.0,1130253.0,39126881.0,226443.0,109376.0,0.0,825831.0,108102.0,0.0,0.0,1664191.0,0.0,122274356.0
2000.0,ND,29069203.0,0.0,2122561.0,2087.0,0.0,0.0,7975.0,48413.0,60957.0,0.0,0.0,0.0,0.0,0.0,31311196.0
2000.0,NE,18457933.0,0.0,1500724.0,451354.0,8628679.0,0.0,16514.0,0.0,54659.0,0.0,0.0,0.0,0.0,0.0,29109863.0
2000.0,NH,3965476.0,0.0,1427214.0,138943.0,7921880.0,0.0,244270.0,0.0,471328.0,0.0,0.0,0.0,862388.0,0.0,15031499.0
2000.0,NJ,10090115.0,0.0,14036.0,16509249.0,28578119.0,0.0,1364314.0,584734.0,1085276.0,-140628.0,0.0,0.0,0.0,0.0,58085215.0
2000.0,NM,29065954.0,0.0,221152.0,4638339.0,0.0,0.0,8464.0,0.0,88111.0,0.0,0.0,0.0,0.0,0.0,34022020.0
2000.0,NV,18931521.0,1370791.0,2429468.0,12667189.0,0.0,21152.0,0.0,0.0,64794.0,0.0,0.0,0.0,0.0,0.0,35484915.0
2000.0,NY,25009581.0,0.0,24909572.0,39728709.0,31507988.0,0.0,2231612.0,86201.0,14945179.0,-990437.0,0.0,10345.0,640325.0,0.0,138079075.0
2000.0,OH,129578544.0,0.0,583048.0,825154.0,16781378.0,0.0,26849.0,290353.0,354412.0,0.0,0.0,0.0,620542.0,0.0,149060280.0
2000.0,OK,35658012.0,0.0,2276933.0,17502576.0,0.0,0.0,2431.0,60616.0,52920.0,-127287.0,0.0,0.0,145756.0,0.0,55571957.0
2000.0,OR,3802760.0,0.0,38115630.0,9100017.0,0.0,0.0,95300.0,0.0,68212.0,0.0,0.0,66699.0,541357.0,0.0,51789975.0
2000.0,PA,116212561.0,0.0,2290232.0,2699072.0,73771347.0,48751.0,2028662.0,597995.0,3748155.0,-410596.0,0.0,9813.0,691988.0,0.0,201687980.0
2000.0,RI,0.0,0.0,4867.0,5791814.0,0.0,0.0,115239.0,0.0,59625.0,0.0,0.0,0.0,0.0,0.0,5971545.0
2000.0,SC,39208376.0,0.0,1533490.0,932902.0,50887700.0,0.0,68681.0,888.0,445157.0,-1082006.0,0.0,0.0,1351052.0,0.0,93346240.0
2000.0,SD,3670576.0,0.0,5715508.0,259039.0,0.0,0.0,0.0,0.0,52214.0,0.0,0.0,0.0,0.0,0.0,9697337.0
2000.0,TN,62219510.0,0.0,6396209.0,648771.0,25824858.0,105035.0,38805.0,13833.0,562170.0,-731451.0,0.0,0.0,760844.0,0.0,95838584.0
2000.0,TX,140671964.0,0.0,828963.0,188733295.0,37555807.0,1568040.0,126174.0,3798047.0,2815642.0,0.0,41.0,492146.0,1152246.0,0.0,377742365.0
2000.0,UT,34491424.0,151843.0,746125.0,890228.0,0.0,0.0,9110.0,257857.0,57971.0,4516.0,0.0,0.0,0.0,0.0,36609074.0
2000.0,VA,39761316.0,0.0,711983.0,4653327.0,28321091.0,0.0,466931.0,0.0,2938544.0,-1340991.0,0.0,0.0,1677169.0,0.0,77189370.0
2000.0,VT,0.0,0.0,1221090.0,90790.0,4548065.0,0.0,0.0,22417.0,60880.0,0.0,0.0,12249.0,347523.0,0.0,6303014.0
2000.0,WA,9444564.0,0.0,80262889.0,7700226.0,8605232.0,0.0,250667.0,247892.0,484512.0,0.0,0.0,0.0,1240898.0,0.0,108236880.0
2000.0,WI,42302943.0,0.0,1985634.0,2237475.0,11512078.0,0.0,310032.0,0.0,447437.0,5200.0,0.0,2728.0,840890.0,0.0,59644417.0
